Applicant Id,UID,Course Name,Degree_ID,Application Status
10002133,1001201,Aerospace Engineering,DL3,Applied
10002133,100854,Aerospace Engineering,DL3,Reject
10002133,1001071,Aerospace Engineering,DL3,Applied
10002133,1001154,Aerospace Engineering,DL3,Applied
10002133,100998,Aerospace Engineering,DL3,Admit
10002134,100356,Mechanical Engineering,DL1,Reject
10002134,1001097,Mechanical Engineering,DL1,Admit
10002134,1001294,Mechanical Engineering,DL1,Admit
10002134,100605,Mechanical Engineering,DL1,Admit
10002134,1001122,Mechanical Engineering,DL1,Reject
10002135,100570,Statistics,DL1,Reject
10002135,100209,Statistics,DL1,Reject
10002135,100163,Statistics,DL1,Admit
10002135,10034,Statistics,DL1,Admit
10002135,1001115,Statistics,DL1,Admit
10002136,100775,Mathematics,DL1,Reject
10002136,1001165,Mathematics,DL1,Applied
10002136,1001294,Mathematics,DL1,Applied
10002136,1001131,Mathematics,DL1,Applied
10002137,100441,Biomedical Engineering,DL1,Admit
10002137,100103,Biomedical Engineering,DL1,Applied
10002137,1001100,Biomedical Engineering,DL1,Applied
10002138,100992,Biomedical Engineering,DL1,Applied
10002138,100741,Biomedical Engineering,DL1,Admit
10002139,100191,Information Technology,DL1,Reject
10002139,100947,Information Technology,DL1,Applied
10002140,100941,Data Science,DL3,Applied
10002141,100565,Economics for Business,DL2,Reject
10002141,100825,Economics for Business,DL2,Applied
10002142,1001291,Mathematics,DL3,Admit
10002142,100986,Mathematics,DL3,Admit
10002143,100870,Data Science,DL3,Admit
10002143,1001272,Data Science,DL3,Reject
10002143,10022,Data Science,DL3,Admit
10002143,100645,Data Science,DL3,Reject
10002143,1001296,Data Science,DL3,Reject
10002144,100918,Mathematics,DL1,Reject
10002144,100197,Mathematics,DL1,Admit
10002144,1001160,Mathematics,DL1,Admit
10002144,1001291,Mathematics,DL1,Reject
10002145,1001294,Operations Management,DL2,Reject
10002145,1001177,Operations Management,DL2,Applied
10002146,100702,Human Resource Management,DL2,Admit
10002146,100870,Human Resource Management,DL2,Reject
10002147,1001102,Business Ethics,DL2,Admit
10002147,1001173,Business Ethics,DL2,Applied
10002147,100326,Business Ethics,DL2,Applied
10002148,100286,Electrical Engineering,DL3,Admit
10002148,100741,Electrical Engineering,DL3,Reject
10002148,100181,Electrical Engineering,DL3,Applied
10002149,100426,Business Communication,DL2,Applied
10002149,100487,Business Communication,DL2,Reject
10002149,100216,Business Communication,DL2,Reject
10002149,100688,Business Communication,DL2,Admit
10002150,100779,Data Science,DL1,Applied
10002150,100735,Data Science,DL1,Reject
10002151,100705,Electrical Engineering,DL1,Admit
10002151,100311,Electrical Engineering,DL1,Reject
10002151,10058,Electrical Engineering,DL1,Reject
10002151,1001121,Electrical Engineering,DL1,Admit
10002152,1001135,Aerospace Engineering,DL1,Admit
10002152,1001058,Aerospace Engineering,DL1,Admit
10002152,1001160,Aerospace Engineering,DL1,Reject
10002152,100844,Aerospace Engineering,DL1,Applied
10002152,100191,Aerospace Engineering,DL1,Applied
10002153,1001260,Entrepreneurship,DL2,Admit
10002153,100480,Entrepreneurship,DL2,Applied
10002153,1001169,Entrepreneurship,DL2,Applied
10002153,1001209,Entrepreneurship,DL2,Applied
10002153,100369,Entrepreneurship,DL2,Admit
10002154,100899,Human Resource Management,DL2,Reject
10002154,100101,Human Resource Management,DL2,Applied
10002154,1001211,Human Resource Management,DL2,Applied
10002155,100921,Organizational Behavior,DL2,Applied
10002155,100899,Organizational Behavior,DL2,Applied
10002155,100472,Organizational Behavior,DL2,Applied
10002156,1001175,Leadership and Management,DL2,Applied
10002156,1001245,Leadership and Management,DL2,Admit
10002156,1001289,Leadership and Management,DL2,Reject
10002157,100576,Aerospace Engineering,DL1,Reject
10002157,100505,Aerospace Engineering,DL1,Reject
10002157,100655,Aerospace Engineering,DL1,Reject
10002158,10071,Aerospace Engineering,DL1,Applied
10002158,100112,Aerospace Engineering,DL1,Applied
10002159,1001158,Biomedical Engineering,DL3,Applied
10002159,100784,Biomedical Engineering,DL3,Reject
10002160,100880,Computer Science,DL1,Admit
10002161,100221,Civil Engineering,DL3,Applied
10002162,100403,Mechanical Engineering,DL1,Applied
10002163,1001097,Physics,DL3,Applied
10002163,100957,Physics,DL3,Applied
10002163,100998,Physics,DL3,Applied
10002164,1001260,Information Systems,DL2,Applied
10002164,100481,Information Systems,DL2,Applied
10002164,100967,Information Systems,DL2,Reject
10002165,100671,Finance,DL3,Admit
10002165,100644,Finance,DL3,Admit
10002165,1001291,Finance,DL3,Applied
10002165,100326,Finance,DL3,Applied
10002166,100311,Biomedical Engineering,DL1,Reject
10002166,100876,Biomedical Engineering,DL1,Admit
10002166,1001183,Biomedical Engineering,DL1,Applied
10002166,1001192,Biomedical Engineering,DL1,Reject
10002166,100170,Biomedical Engineering,DL1,Admit
10002167,1001211,Project Management,DL2,Applied
10002167,100919,Project Management,DL2,Reject
10002167,100928,Project Management,DL2,Applied
10002168,1001169,Mathematics,DL3,Applied
10002168,1001270,Mathematics,DL3,Reject
10002168,1001121,Mathematics,DL3,Applied
10002169,100197,Data Science,DL1,Admit
10002169,100719,Data Science,DL1,Admit
10002170,100608,Anthropology,DL3,Applied
10002170,1001010,Anthropology,DL3,Admit
10002171,100422,Data Science,DL1,Reject
10002171,100741,Data Science,DL1,Reject
10002172,1001168,Civil Engineering,DL1,Applied
10002172,100192,Civil Engineering,DL1,Admit
10002172,1001272,Civil Engineering,DL1,Applied
10002172,100441,Civil Engineering,DL1,Reject
10002172,100330,Civil Engineering,DL1,Reject
10002173,100139,Civil Engineering,DL1,Reject
10002173,100479,Civil Engineering,DL1,Admit
10002173,1001291,Civil Engineering,DL1,Applied
10002173,100441,Civil Engineering,DL1,Applied
10002174,1001186,Finance,DL3,Applied
10002174,100377,Finance,DL3,Applied
10002174,1001287,Finance,DL3,Reject
10002174,100369,Finance,DL3,Applied
10002175,1001127,Information Technology,DL3,Admit
10002175,1001275,Information Technology,DL3,Reject
10002175,1001260,Information Technology,DL3,Admit
10002175,100686,Information Technology,DL3,Applied
10002176,1001077,Environmental Science,DL3,Reject
10002176,1001007,Environmental Science,DL3,Reject
10002176,1001294,Environmental Science,DL3,Applied
10002176,100912,Environmental Science,DL3,Admit
10002177,1001291,Marketing Management,DL2,Admit
10002177,100926,Marketing Management,DL2,Admit
10002177,100421,Marketing Management,DL2,Applied
10002177,100597,Marketing Management,DL2,Admit
10002178,100564,Organizational Behavior,DL2,Reject
10002178,100822,Organizational Behavior,DL2,Admit
10002178,100225,Organizational Behavior,DL2,Applied
10002179,100508,Statistics,DL1,Reject
10002179,100753,Statistics,DL1,Reject
10002179,100705,Statistics,DL1,Admit
10002180,100326,Human Resource Management,DL2,Reject
10002180,1001237,Human Resource Management,DL2,Admit
10002180,1001144,Human Resource Management,DL2,Admit
10002181,100875,Leadership and Management,DL2,Applied
10002181,100261,Leadership and Management,DL2,Reject
10002181,100669,Leadership and Management,DL2,Applied
10002182,1001131,Business Analytics,DL3,Admit
10002182,100284,Business Analytics,DL3,Applied
10002183,1001297,Statistics,DL1,Applied
10002183,10011,Statistics,DL1,Reject
10002184,100801,Project Management,DL2,Applied
10002184,1001236,Project Management,DL2,Reject
10002184,1001058,Project Management,DL2,Applied
10002185,100570,Business Ethics,DL2,Applied
10002185,100622,Business Ethics,DL2,Reject
10002186,100998,Mathematics,DL1,Reject
10002186,100669,Mathematics,DL1,Reject
10002186,1001168,Mathematics,DL1,Applied
10002186,1001211,Mathematics,DL1,Applied
10002187,100526,Leadership and Management,DL2,Applied
10002187,100907,Leadership and Management,DL2,Admit
10002187,1001017,Leadership and Management,DL2,Reject
10002188,100744,Philosophy,DL3,Applied
10002188,100998,Philosophy,DL3,Applied
10002188,100311,Philosophy,DL3,Admit
10002188,1001058,Philosophy,DL3,Applied
10002188,100225,Philosophy,DL3,Reject
10002189,100937,Mechanical Engineering,DL1,Admit
10002189,1001164,Mechanical Engineering,DL1,Applied
10002189,1001250,Mechanical Engineering,DL1,Applied
10002189,100686,Mechanical Engineering,DL1,Reject
10002189,1001129,Mechanical Engineering,DL1,Applied
10002190,100225,Leadership and Management,DL2,Reject
10002190,1001168,Leadership and Management,DL2,Applied
10002190,100140,Leadership and Management,DL2,Applied
10002190,10017,Leadership and Management,DL2,Reject
10002190,100978,Leadership and Management,DL2,Admit
10002191,1001160,Statistics,DL1,Applied
10002191,100290,Statistics,DL1,Reject
10002191,1001056,Statistics,DL1,Applied
10002191,1001206,Statistics,DL1,Reject
10002191,10033,Statistics,DL1,Admit
10002192,100302,Marketing,DL3,Reject
10002192,100875,Marketing,DL3,Applied
10002192,100672,Marketing,DL3,Reject
10002192,1001286,Marketing,DL3,Applied
10002192,1001129,Marketing,DL3,Reject
10002193,1001260,Anthropology,DL3,Admit
10002193,100361,Anthropology,DL3,Applied
10002193,1001253,Anthropology,DL3,Applied
10002193,1001125,Anthropology,DL3,Admit
10002193,100304,Anthropology,DL3,Reject
10002194,100267,Civil Engineering,DL1,Reject
10002194,100370,Civil Engineering,DL1,Admit
10002194,100481,Civil Engineering,DL1,Applied
10002194,100297,Civil Engineering,DL1,Reject
10002194,100859,Civil Engineering,DL1,Applied
10002195,100554,Finance,DL3,Applied
10002195,1001266,Finance,DL3,Admit
10002195,100540,Finance,DL3,Applied
10002196,1001286,Economics for Business,DL2,Reject
10002196,100251,Economics for Business,DL2,Reject
10002197,100253,Business Communication,DL2,Admit
10002197,100553,Business Communication,DL2,Reject
10002198,100251,Corporate Finance,DL2,Reject
10002198,100942,Corporate Finance,DL2,Admit
10002199,100223,Financial Accounting,DL2,Applied
10002199,1001168,Financial Accounting,DL2,Applied
10002199,100349,Financial Accounting,DL2,Applied
10002200,100240,International Business,DL2,Applied
10002200,100515,International Business,DL2,Admit
10002200,100953,International Business,DL2,Applied
10002201,100601,Business Ethics,DL2,Admit
10002201,100283,Business Ethics,DL2,Reject
10002201,100466,Business Ethics,DL2,Reject
10002202,1001180,Information Technology,DL1,Applied
10002202,1001274,Information Technology,DL1,Reject
10002203,1001226,Statistics,DL1,Applied
10002203,1001168,Statistics,DL1,Reject
10002203,1001294,Statistics,DL1,Applied
10002203,100302,Statistics,DL1,Applied
10002203,1001168,Statistics,DL1,Admit
10002204,1001001,Organizational Behavior,DL2,Reject
10002204,1001294,Organizational Behavior,DL2,Applied
10002204,1001248,Organizational Behavior,DL2,Reject
10002204,100795,Organizational Behavior,DL2,Reject
10002204,1001180,Organizational Behavior,DL2,Applied
10002205,100957,Statistics,DL1,Reject
10002205,100956,Statistics,DL1,Reject
10002205,100349,Statistics,DL1,Reject
10002206,100591,History,DL3,Reject
10002206,1001211,History,DL3,Admit
10002207,1001164,Marketing Management,DL2,Admit
10002207,100291,Marketing Management,DL2,Admit
10002208,10066,Civil Engineering,DL1,Applied
10002208,100807,Civil Engineering,DL1,Applied
10002208,10092,Civil Engineering,DL1,Applied
10002209,100149,Business Communication,DL2,Admit
10002209,100597,Business Communication,DL2,Applied
10002210,1001046,Physics,DL3,Reject
10002210,100380,Physics,DL3,Admit
10002210,1001211,Physics,DL3,Reject
10002211,1001209,Business Communication,DL2,Applied
10002211,100225,Business Communication,DL2,Applied
10002211,100103,Business Communication,DL2,Applied
10002211,100970,Business Communication,DL2,Reject
10002212,1001040,Leadership and Management,DL2,Admit
10002212,100754,Leadership and Management,DL2,Applied
10002212,100471,Leadership and Management,DL2,Applied
10002212,100770,Leadership and Management,DL2,Admit
10002213,100876,Computer Science,DL1,Applied
10002213,1001160,Computer Science,DL1,Applied
10002213,1001164,Computer Science,DL1,Reject
10002213,100279,Computer Science,DL1,Applied
10002214,100255,Information Systems,DL2,Applied
10002214,1001067,Information Systems,DL2,Applied
10002214,100824,Information Systems,DL2,Reject
10002214,1001180,Information Systems,DL2,Applied
10002214,1001211,Information Systems,DL2,Reject
10002215,100584,Computer Science,DL3,Applied
10002215,1001287,Computer Science,DL3,Applied
10002215,100998,Computer Science,DL3,Applied
10002215,100597,Computer Science,DL3,Reject
10002216,1001214,Mechanical Engineering,DL1,Reject
10002216,100144,Mechanical Engineering,DL1,Applied
10002216,100477,Mechanical Engineering,DL1,Reject
10002216,100209,Mechanical Engineering,DL1,Reject
10002216,100870,Mechanical Engineering,DL1,Reject
10002217,1001298,Computer Science,DL1,Admit
10002217,10090,Computer Science,DL1,Applied
10002217,1001054,Computer Science,DL1,Reject
10002217,100909,Computer Science,DL1,Admit
10002218,100824,Electrical Engineering,DL1,Applied
10002218,100552,Electrical Engineering,DL1,Reject
10002218,100259,Electrical Engineering,DL1,Reject
10002218,100302,Electrical Engineering,DL1,Applied
10002219,100402,Statistics,DL1,Admit
10002219,1001058,Statistics,DL1,Reject
10002219,100680,Statistics,DL1,Admit
10002219,1001297,Statistics,DL1,Reject
10002220,1001058,Biology,DL3,Reject
10002220,100446,Biology,DL3,Applied
10002220,1001291,Biology,DL3,Applied
10002221,1001014,International Business,DL2,Applied
10002221,100942,International Business,DL2,Applied
10002221,1001014,International Business,DL2,Applied
10002222,1001136,Finance,DL3,Applied
10002222,100777,Finance,DL3,Reject
10002222,1001214,Finance,DL3,Applied
10002223,100918,Organizational Behavior,DL2,Applied
10002223,100225,Organizational Behavior,DL2,Applied
10002223,1001001,Organizational Behavior,DL2,Applied
10002223,100956,Organizational Behavior,DL2,Applied
10002224,100303,Marketing Management,DL2,Admit
10002224,100998,Marketing Management,DL2,Applied
10002225,100398,Finance,DL3,Reject
10002225,100744,Finance,DL3,Applied
10002226,1001208,Management,DL3,Applied
10002226,1001255,Management,DL3,Admit
10002227,1001231,Civil Engineering,DL1,Reject
10002227,100251,Civil Engineering,DL1,Admit
10002228,100998,Business Communication,DL2,Applied
10002228,1001296,Business Communication,DL2,Reject
10002229,1001177,Electrical Engineering,DL1,Admit
10002229,100632,Electrical Engineering,DL1,Admit
10002229,100927,Electrical Engineering,DL1,Admit
10002230,100846,Management,DL3,Admit
10002230,10011,Management,DL3,Reject
10002230,100236,Management,DL3,Reject
10002230,100153,Management,DL3,Admit
10002231,100124,Marketing,DL3,Applied
10002231,100601,Marketing,DL3,Applied
10002231,100606,Marketing,DL3,Reject
10002232,100541,Project Management,DL2,Applied
10002232,100240,Project Management,DL2,Admit
10002232,100947,Project Management,DL2,Applied
10002233,100490,Philosophy,DL3,Applied
10002233,100570,Philosophy,DL3,Admit
10002234,1001058,Anthropology,DL3,Applied
10002234,1001108,Anthropology,DL3,Admit
10002235,100225,Computer Science,DL1,Reject
10002235,1001119,Computer Science,DL1,Admit
10002235,1001253,Computer Science,DL1,Applied
10002235,10058,Computer Science,DL1,Reject
10002235,100747,Computer Science,DL1,Admit
10002236,100914,Data Science,DL1,Applied
10002236,100296,Data Science,DL1,Admit
10002236,1001254,Data Science,DL1,Reject
10002236,1001291,Data Science,DL1,Admit
10002236,100939,Data Science,DL1,Reject
10002237,1001017,Business Communication,DL2,Reject
10002237,1001007,Business Communication,DL2,Applied
10002237,100302,Business Communication,DL2,Admit
10002237,100369,Business Communication,DL2,Applied
10002238,100728,Business Analytics,DL3,Applied
10002238,100956,Business Analytics,DL3,Admit
10002238,100369,Business Analytics,DL3,Admit
10002238,100686,Business Analytics,DL3,Admit
10002238,1001168,Business Analytics,DL3,Reject
10002239,10066,Project Management,DL2,Reject
10002239,10014,Project Management,DL2,Reject
10002239,1001014,Project Management,DL2,Applied
10002240,1001177,Strategic Management,DL2,Reject
10002241,100902,Statistics,DL1,Applied
10002242,100856,Financial Accounting,DL2,Applied
10002242,1001017,Financial Accounting,DL2,Applied
10002243,1001131,Leadership and Management,DL2,Applied
10002243,100918,Leadership and Management,DL2,Reject
10002243,10011,Leadership and Management,DL2,Admit
10002244,100298,Business Communication,DL2,Applied
10002244,100640,Business Communication,DL2,Applied
10002244,1001297,Business Communication,DL2,Reject
10002245,1001270,Aerospace Engineering,DL1,Reject
10002245,100861,Aerospace Engineering,DL1,Admit
10002246,1001121,Leadership and Management,DL2,Admit
10002246,100608,Leadership and Management,DL2,Applied
10002246,100998,Leadership and Management,DL2,Applied
10002246,100251,Leadership and Management,DL2,Admit
10002247,1001089,Statistics,DL1,Reject
10002247,1001242,Statistics,DL1,Reject
10002247,100808,Statistics,DL1,Applied
10002248,100140,Operations Management,DL2,Reject
10002248,100174,Operations Management,DL2,Admit
10002249,1001058,Supply Chain Management,DL2,Reject
10002249,1001208,Supply Chain Management,DL2,Reject
10002249,1001163,Supply Chain Management,DL2,Admit
10002250,1001261,Electrical Engineering,DL1,Applied
10002250,100501,Electrical Engineering,DL1,Reject
10002250,100716,Electrical Engineering,DL1,Applied
10002251,1001131,Civil Engineering,DL1,Reject
10002251,100601,Civil Engineering,DL1,Admit
10002251,100806,Civil Engineering,DL1,Applied
10002252,100304,Leadership and Management,DL2,Applied
10002252,100745,Leadership and Management,DL2,Reject
10002253,1001035,Finance,DL3,Applied
10002253,100834,Finance,DL3,Admit
10002254,100633,Leadership and Management,DL2,Reject
10002254,100433,Leadership and Management,DL2,Admit
10002254,100880,Leadership and Management,DL2,Admit
10002254,100909,Leadership and Management,DL2,Admit
10002255,10074,Statistics,DL1,Reject
10002255,1001291,Statistics,DL1,Applied
10002255,1001160,Statistics,DL1,Admit
10002255,1001001,Statistics,DL1,Reject
10002256,100779,Marketing Management,DL2,Applied
10002256,1001097,Marketing Management,DL2,Applied
10002256,1001272,Marketing Management,DL2,Applied
10002256,100257,Marketing Management,DL2,Applied
10002257,100961,Business Analytics,DL3,Admit
10002257,100623,Business Analytics,DL3,Applied
10002257,100719,Business Analytics,DL3,Reject
10002258,100576,Data Science,DL1,Reject
10002258,1001139,Data Science,DL1,Reject
10002258,100970,Data Science,DL1,Applied
10002259,1001169,Mechanical Engineering,DL1,Reject
10002259,100683,Mechanical Engineering,DL1,Reject
10002259,1001296,Mechanical Engineering,DL1,Admit
10002259,100751,Mechanical Engineering,DL1,Applied
10002260,1001256,Electrical Engineering,DL1,Applied
10002260,1001102,Electrical Engineering,DL1,Reject
10002260,1001160,Electrical Engineering,DL1,Applied
10002260,100189,Electrical Engineering,DL1,Applied
10002261,100176,Quantitative Analysis for Business,DL2,Admit
10002261,1001121,Quantitative Analysis for Business,DL2,Applied
10002261,1001017,Quantitative Analysis for Business,DL2,Reject
10002261,100956,Quantitative Analysis for Business,DL2,Applied
10002261,100880,Quantitative Analysis for Business,DL2,Applied
10002262,100672,Civil Engineering,DL1,Reject
10002262,1001072,Civil Engineering,DL1,Reject
10002262,100251,Civil Engineering,DL1,Applied
10002263,100898,Mechanical Engineering,DL1,Admit
10002263,100667,Mechanical Engineering,DL1,Applied
10002264,1001158,Marketing,DL3,Reject
10002264,100909,Marketing,DL3,Admit
10002264,100234,Marketing,DL3,Admit
10002265,1001011,Mechanical Engineering,DL3,Reject
10002265,100705,Mechanical Engineering,DL3,Applied
10002266,1001272,Operations Management,DL2,Reject
10002266,1001237,Operations Management,DL2,Applied
10002266,1001121,Operations Management,DL2,Applied
10002267,1001017,Business Communication,DL2,Applied
10002267,100690,Business Communication,DL2,Reject
10002268,1001260,Anthropology,DL3,Applied
10002268,100180,Anthropology,DL3,Reject
10002268,100606,Anthropology,DL3,Applied
10002269,100626,Marketing Management,DL2,Applied
10002269,1001168,Marketing Management,DL2,Applied
10002269,1001269,Marketing Management,DL2,Admit
10002269,100541,Marketing Management,DL2,Applied
10002270,1001294,Philosophy,DL3,Admit
10002270,100456,Philosophy,DL3,Applied
10002270,1001160,Philosophy,DL3,Applied
10002270,1001109,Philosophy,DL3,Reject
10002271,1001177,Cost Accounting,DL2,Admit
10002271,100222,Cost Accounting,DL2,Applied
10002272,100378,Mechanical Engineering,DL1,Admit
10002272,1001067,Mechanical Engineering,DL1,Admit
10002273,1001298,Marketing Management,DL2,Admit
10002274,1001211,Mathematics,DL1,Applied
10002275,100326,Data Science,DL1,Applied
10002276,1001177,Computer Science,DL1,Applied
10002276,100910,Computer Science,DL1,Applied
10002276,100370,Computer Science,DL1,Reject
10002277,100722,Marketing Management,DL2,Reject
10002277,1001260,Marketing Management,DL2,Admit
10002277,100908,Marketing Management,DL2,Reject
10002277,1001177,Marketing Management,DL2,Applied
10002277,100903,Marketing Management,DL2,Applied
10002278,100369,Electrical Engineering,DL1,Reject
10002278,1001260,Electrical Engineering,DL1,Applied
10002279,1001098,Computer Science,DL1,Admit
10002279,1001274,Computer Science,DL1,Reject
10002280,1001017,Operations Management,DL2,Admit
10002280,100180,Operations Management,DL2,Applied
10002281,100384,Information Technology,DL1,Applied
10002281,10014,Information Technology,DL1,Applied
10002281,100509,Information Technology,DL1,Admit
10002282,100779,Entrepreneurship,DL2,Reject
10002282,10011,Entrepreneurship,DL2,Reject
10002282,1001122,Entrepreneurship,DL2,Applied
10002283,100961,Electrical Engineering,DL1,Applied
10002283,1001260,Electrical Engineering,DL1,Admit
10002283,100576,Electrical Engineering,DL1,Applied
10002284,100916,Electrical Engineering,DL1,Admit
10002284,1001269,Electrical Engineering,DL1,Applied
10002284,10058,Electrical Engineering,DL1,Applied
10002285,100998,Computer Science,DL1,Admit
10002285,100992,Computer Science,DL1,Reject
10002285,100193,Computer Science,DL1,Admit
10002285,100958,Computer Science,DL1,Applied
10002286,100283,Environmental Science,DL3,Admit
10002286,1001035,Environmental Science,DL3,Applied
10002286,1001012,Environmental Science,DL3,Reject
10002286,100798,Environmental Science,DL3,Reject
10002286,100100,Environmental Science,DL3,Reject
10002287,1001122,Data Science,DL1,Applied
10002287,100279,Data Science,DL1,Admit
10002287,100298,Data Science,DL1,Reject
10002287,100150,Data Science,DL1,Admit
10002287,100441,Data Science,DL1,Applied
10002288,100426,Marketing Management,DL2,Reject
10002288,100798,Marketing Management,DL2,Applied
10002288,100576,Marketing Management,DL2,Admit
10002288,100591,Marketing Management,DL2,Applied
10002288,100369,Marketing Management,DL2,Applied
10002289,100918,Business Analytics,DL3,Reject
10002289,100296,Business Analytics,DL3,Admit
10002289,1001260,Business Analytics,DL3,Applied
10002289,100719,Business Analytics,DL3,Admit
10002290,100932,Electrical Engineering,DL1,Applied
10002290,1001237,Electrical Engineering,DL1,Applied
10002290,100918,Electrical Engineering,DL1,Applied
10002291,1001075,Electrical Engineering,DL1,Reject
10002291,100899,Electrical Engineering,DL1,Applied
10002292,100899,Business Communication,DL2,Applied
10002292,100369,Business Communication,DL2,Reject
10002293,100109,Mechanical Engineering,DL3,Reject
10002293,100823,Mechanical Engineering,DL3,Applied
10002294,100741,Data Science,DL3,Admit
10002295,1001260,Entrepreneurship,DL2,Admit
10002295,1001109,Entrepreneurship,DL2,Reject
10002296,100608,Marketing Management,DL2,Admit
10002296,1001121,Marketing Management,DL2,Admit
10002297,1001297,Electrical Engineering,DL1,Applied
10002297,100560,Electrical Engineering,DL1,Applied
10002297,100779,Electrical Engineering,DL1,Reject
10002298,100980,Finance,DL3,Applied
10002298,100669,Finance,DL3,Applied
10002298,100181,Finance,DL3,Applied
10002299,100970,Quantitative Analysis for Business,DL2,Admit
10002299,1001190,Quantitative Analysis for Business,DL2,Admit
10002299,1001154,Quantitative Analysis for Business,DL2,Applied
10002300,100591,Strategic Management,DL2,Applied
10002300,1001168,Strategic Management,DL2,Applied
10002300,1001227,Strategic Management,DL2,Applied
10002301,1001131,Entrepreneurship,DL2,Reject
10002301,1001211,Entrepreneurship,DL2,Admit
10002302,100186,Information Systems,DL2,Applied
10002302,1001211,Information Systems,DL2,Admit
10002303,1001296,Cost Accounting,DL2,Reject
10002303,100464,Cost Accounting,DL2,Reject
10002304,1001168,Information Technology,DL1,Applied
10002304,100754,Information Technology,DL1,Applied
10002304,1001240,Information Technology,DL1,Reject
10002305,1001260,Management,DL3,Applied
10002305,1001059,Management,DL3,Applied
10002306,100126,Data Science,DL1,Admit
10002306,100403,Data Science,DL1,Admit
10002306,1001012,Data Science,DL1,Reject
10002307,100554,Leadership and Management,DL2,Applied
10002307,100182,Leadership and Management,DL2,Applied
10002307,100847,Leadership and Management,DL2,Applied
10002308,1001121,Psychology,DL3,Reject
10002308,100253,Psychology,DL3,Applied
10002308,1001291,Psychology,DL3,Applied
10002308,100938,Psychology,DL3,Applied
10002309,1001172,Statistics,DL3,Applied
10002309,1001168,Statistics,DL3,Admit
10002309,1001122,Statistics,DL3,Applied
10002310,100121,Philosophy,DL3,Applied
10002310,1001131,Philosophy,DL3,Reject
10002310,100488,Philosophy,DL3,Admit
10002310,100719,Philosophy,DL3,Admit
10002311,100921,Project Management,DL2,Reject
10002311,1001163,Project Management,DL2,Reject
10002311,100953,Project Management,DL2,Applied
10002312,100680,Quantitative Analysis for Business,DL2,Applied
10002312,1001017,Quantitative Analysis for Business,DL2,Reject
10002312,100820,Quantitative Analysis for Business,DL2,Admit
10002312,100886,Quantitative Analysis for Business,DL2,Reject
10002313,1001291,Environmental Science,DL3,Reject
10002313,1001220,Environmental Science,DL3,Reject
10002313,100515,Environmental Science,DL3,Admit
10002313,1001227,Environmental Science,DL3,Admit
10002314,100896,Information Technology,DL1,Admit
10002314,100921,Information Technology,DL1,Admit
10002314,100258,Information Technology,DL1,Admit
10002315,100470,Organizational Behavior,DL2,Applied
10002315,1001156,Organizational Behavior,DL2,Applied
10002316,100998,Financial Accounting,DL2,Applied
10002316,100367,Financial Accounting,DL2,Admit
10002317,1001215,Anthropology,DL3,Reject
10002317,100191,Anthropology,DL3,Applied
10002318,1001271,Strategic Management,DL2,Applied
10002319,100940,Environmental Science,DL3,Admit
10002319,100991,Environmental Science,DL3,Admit
10002319,100451,Environmental Science,DL3,Reject
10002320,100795,Financial Accounting,DL2,Admit
10002320,1001168,Financial Accounting,DL2,Reject
10002320,1001148,Financial Accounting,DL2,Applied
10002320,100103,Financial Accounting,DL2,Applied
10002321,1001208,Mathematics,DL1,Admit
10002321,100509,Mathematics,DL1,Reject
10002321,100645,Mathematics,DL1,Applied
10002322,100909,Statistics,DL1,Admit
10002322,1001131,Statistics,DL1,Reject
10002322,1001286,Statistics,DL1,Applied
10002323,100834,Quantitative Analysis for Business,DL2,Reject
10002323,100289,Quantitative Analysis for Business,DL2,Applied
10002324,100579,Data Science,DL1,Applied
10002324,100775,Data Science,DL1,Reject
10002325,100310,Statistics,DL1,Reject
10002325,1001154,Statistics,DL1,Applied
10002325,1001058,Statistics,DL1,Reject
10002326,1001211,Information Systems,DL2,Admit
10002326,100258,Information Systems,DL2,Reject
10002326,100921,Information Systems,DL2,Admit
10002327,1001211,Statistics,DL1,Reject
10002327,10011,Statistics,DL1,Reject
10002327,100470,Statistics,DL1,Applied
10002328,100310,Business Communication,DL2,Applied
10002328,100666,Business Communication,DL2,Applied
10002329,100286,Biomedical Engineering,DL1,Applied
10002329,100241,Biomedical Engineering,DL1,Reject
10002329,100481,Biomedical Engineering,DL1,Admit
10002329,100903,Biomedical Engineering,DL1,Reject
10002330,100991,Biomedical Engineering,DL3,Applied
10002330,100367,Biomedical Engineering,DL3,Applied
10002331,10026,Corporate Finance,DL2,Applied
10002331,100591,Corporate Finance,DL2,Applied
10002331,100425,Corporate Finance,DL2,Applied
10002332,100606,Information Technology,DL1,Admit
10002332,100225,Information Technology,DL1,Admit
10002333,100302,Aerospace Engineering,DL3,Reject
10002333,1001294,Aerospace Engineering,DL3,Admit
10002333,100669,Aerospace Engineering,DL3,Applied
10002334,100225,Aerospace Engineering,DL1,Admit
10002334,1001163,Aerospace Engineering,DL1,Reject
10002334,100956,Aerospace Engineering,DL1,Reject
10002335,100929,International Business,DL2,Admit
10002335,100259,International Business,DL2,Reject
10002335,100713,International Business,DL2,Reject
10002335,1001250,International Business,DL2,Applied
10002336,100316,Education,DL3,Applied
10002336,100552,Education,DL3,Applied
10002336,1001160,Education,DL3,Applied
10002336,100905,Education,DL3,Applied
10002337,100779,Political Science,DL3,Applied
